Time,Power,Operation,FR,CR,Rho,Insert_Rho
4029,3.25662E-09,7.24954E-09,0,13.76,-578.05,441.59
4030,3.19444E-09,7.08111E-09,0,13.76,-578.05,441.59
4031,3.15739E-09,6.21033E-09,0,13.9481,-568.59,451.05
4032,3.19335E-09,7.40099E-09,0,14.6628,-532.6,487.04
4033,3.21875E-09,6.10855E-09,0,15.1551,-505.88,513.76
4034,3.30766E-09,7.3578E-09,0,15.8827,-460.01,559.63
4035,3.37459E-09,9.25989E-09,0,16.385,-428.39,591.26
4036,3.44903E-09,7.68967E-09,0,16.8751,-397.52,622.12
4037,3.5867E-09,9.97674E-09,0,17.6027,-351.65,667.99
4038,3.70216E-09,8.10083E-09,0,18.105,-319.29,700.35
4039,3.91432E-09,8.95514E-09,0,18.8525,-267,752.64
4040,4.0625E-09,8.18312E-09,0,19.2461,-239.42,780.22
4041,4.11684E-09,9.37431E-09,0,19.3193,-234.31,785.33
4042,4.13493E-09,8.32833E-09,0,19.32,-234.24,785.4
4043,4.14094E-09,9.21663E-09,0,19.32,-234.24,785.4
4044,4.14173E-09,8.91564E-09,0,19.3299,-233.54,786.1
4045,4.26167E-09,9.48928E-09,0,19.7161,-206.52,813.12
4046,4.35024E-09,1.06421E-08,0,19.9378,-190.98,828.66
4047,4.36517E-09,8.87928E-09,0,19.94,-190.84,828.8
4048,4.36815E-09,9.81911E-09,0,19.94,-190.84,828.8
4049,4.36409E-09,9.49845E-09,0,19.94,-190.84,828.8
4050,4.35456E-09,9.88163E-09,0,19.94,-190.84,828.8
4051,4.34059E-09,8.97318E-09,0,19.94,-190.84,828.8
4052,4.32295E-09,9.4898E-09,0,19.94,-190.84,828.8
4053,4.30222E-09,1.0703E-08,0,19.94,-190.84,828.8
4054,4.27885E-09,9.50731E-09,0,19.94,-190.84,828.8
4055,4.26718E-09,9.82545E-09,0,19.9796,-188.04,831.6
4056,4.43748E-09,9.71741E-09,0,20.5146,-150.59,869.05
4057,4.47123E-09,1.01118E-08,0,20.5695,-146.81,872.83
4058,4.58474E-09,9.55558E-09,0,20.8472,-127.35,892.29
4059,4.74515E-09,1.05821E-08,0,21.1767,-103.9,915.74
4060,4.78696E-09,1.28596E-08,0,21.18,-103.68,915.96
4061,4.81241E-09,1.07981E-08,0,21.18,-103.68,915.96
4062,4.8704E-09,1.17393E-08,0,21.2691,-97.27,922.37
4063,5.02308E-09,1.09726E-08,0,21.5472,-77.26,942.38
4064,5.07864E-09,1.33115E-08,0,21.5698,-75.6,944.04
4065,5.1122E-09,1.12413E-08,0,21.57,-75.6,944.04
4066,5.07888E-09,1.15445E-08,0,21.4512,-84.17,935.47
4067,5.04576E-09,1.05419E-08,0,21.3708,-89.93,929.71
4068,5.0411E-09,1.12133E-08,0,21.37,-90,929.64
4069,5.03646E-09,1.07202E-08,0,21.37,-90,929.64
4070,5.03009E-09,1.1088E-08,0,21.37,-90,929.64
4071,4.90102E-09,1.30867E-08,0,21.1126,-108.5,911.14
4072,4.85426E-09,1.08619E-08,0,21.0902,-110.16,909.48
4073,4.82136E-09,1.06555E-08,0,21.09,-110.16,909.48
4074,4.7904E-09,1.00637E-08,0,21.09,-110.16,909.48
4075,4.76025E-09,1.09557E-08,0,21.09,-110.16,909.48
4076,4.73049E-09,1.01821E-08,0,21.09,-110.16,909.48
4077,4.70092E-09,1.07098E-08,0,21.09,-110.16,909.48
4078,4.67142E-09,9.7818E-09,0,21.09,-110.16,909.48
4079,4.64195E-09,1.06449E-08,0,21.09,-110.16,909.48
4080,4.61246E-09,1.20777E-08,0,21.09,-110.16,909.48
4081,4.58294E-09,1.02515E-08,0,21.09,-110.16,909.48
4082,4.55339E-09,1.07716E-08,0,21.09,-110.16,909.48
4083,4.7059E-09,1.04743E-08,0,21.5058,-80.21,939.43
4084,4.74674E-09,1.10855E-08,0,21.5694,-75.67,943.97
4085,4.75381E-09,1.00109E-08,0,21.57,-75.6,944.04
4086,4.7545E-09,1.08309E-08,0,21.57,-75.6,944.04
4087,4.7516E-09,1.07164E-08,0,21.57,-75.6,944.04
4088,4.74603E-09,1.0838E-08,0,21.57,-75.6,944.04
4089,4.73835E-09,1.12805E-08,0,21.57,-75.6,944.04
4090,4.72894E-09,1.03608E-08,0,21.57,-75.6,944.04
4091,4.71805E-09,1.23535E-08,0,21.57,-75.6,944.04
4092,4.7059E-09,1.03716E-08,0,21.57,-75.6,944.04
4093,4.69264E-09,1.05901E-08,0,21.57,-75.6,944.04
4094,4.67841E-09,9.8926E-09,0,21.57,-75.6,944.04
4095,4.66334E-09,1.04654E-08,0,21.57,-75.6,944.04
4096,4.65655E-09,9.72383E-09,0,21.5898,-74.16,945.48
4097,4.69654E-09,1.05154E-08,0,21.7076,-65.66,953.98
4098,4.69444E-09,1.00672E-08,0,21.71,-65.52,954.12
4099,4.68756E-09,1.02873E-08,0,21.71,-65.52,954.12
4100,4.6788E-09,1.24725E-08,0,21.71,-65.52,954.12
4101,4.69155E-09,1.05714E-08,0,21.759,-61.99,957.65
4102,4.68601E-09,1.08944E-08,0,21.76,-61.92,957.72
4103,4.71024E-09,1.0421E-08,0,21.8286,-56.95,962.69
4104,4.70885E-09,1.05889E-08,0,21.83,-56.88,962.76
4105,4.70405E-09,1.01826E-08,0,21.83,-56.88,962.76
4106,4.78241E-09,1.04653E-08,0,22.0064,-44.21,975.43
4107,4.79681E-09,1.065E-08,0,22.01,-43.92,975.72
4108,4.80363E-09,1.07746E-08,0,22.01,-43.92,975.72
4109,4.80759E-09,1.19301E-08,0,22.01,-43.92,975.72
4110,4.80946E-09,1.09229E-08,0,22.01,-43.92,975.72
4111,4.80967E-09,1.10256E-08,0,22.01,-43.92,975.72
4112,4.80848E-09,1.05417E-08,0,22.01,-43.92,975.72
4113,4.80609E-09,1.10805E-08,0,22.01,-43.92,975.72
4114,4.80265E-09,1.01353E-08,0,22.01,-43.92,975.72
4115,4.79828E-09,1.09478E-08,0,22.01,-43.92,975.72
4116,4.79308E-09,1.16672E-08,0,22.01,-43.92,975.72
4117,4.78714E-09,1.07951E-08,0,22.01,-43.92,975.72
4118,4.78052E-09,1.24822E-08,0,22.01,-43.92,975.72
4119,4.7733E-09,1.03365E-08,0,22.01,-43.92,975.72
4120,4.76552E-09,1.07674E-08,0,22.01,-43.92,975.72
4121,4.75723E-09,9.95929E-09,0,22.01,-43.92,975.72
4122,4.82113E-09,1.09443E-08,0,22.157,-33.34,986.3
4123,4.93152E-09,1.07202E-08,0,22.356,-19.01,1000.63
4124,4.96287E-09,1.14662E-08,0,22.36,-18.72,1000.92
4125,4.9845E-09,1.08521E-08,0,22.36,-18.72,1000.92
4126,5.00243E-09,1.09623E-08,0,22.36,-18.72,1000.92
4127,5.01773E-09,1.29903E-08,0,22.36,-18.72,1000.92
4128,5.03097E-09,1.05817E-08,0,22.36,-18.72,1000.92
4129,5.04253E-09,1.15275E-08,0,22.36,-18.72,1000.92
4130,5.05265E-09,1.13541E-08,0,22.36,-18.72,1000.92
4131,5.06151E-09,1.12863E-08,0,22.36,-18.72,1000.92
4132,5.06926E-09,1.05468E-08,0,22.36,-18.72,1000.92
4133,5.07602E-09,1.10805E-08,0,22.36,-18.72,1000.92
4134,5.08189E-09,1.06025E-08,0,22.36,-18.72,1000.92
4135,5.15138E-09,1.14638E-08,0,22.4776,-10.22,1009.42
4136,5.17333E-09,1.3993E-08,0,22.48,-10.08,1009.56
4137,5.1898E-09,1.15977E-08,0,22.48,-10.08,1009.56
4138,5.27099E-09,1.20131E-08,0,22.5976,-1.58,1018.06
4139,5.30255E-09,1.16884E-08,0,22.6,-1.44,1018.2
4140,5.32793E-09,1.23599E-08,0,22.6,-1.44,1018.2
4141,5.35084E-09,1.12433E-08,0,22.6,-1.44,1018.2
4142,5.37191E-09,1.18717E-08,0,22.6,-1.44,1018.2
4143,5.3915E-09,1.1885E-08,0,22.6,-1.44,1018.2
4144,5.40983E-09,1.20879E-08,0,22.6,-1.44,1018.2
4145,5.42706E-09,1.11118E-08,0,22.6,-1.44,1018.2
4146,5.44332E-09,1.2072E-08,0,22.6,-1.44,1018.2
4147,5.45872E-09,1.25793E-08,0,22.6,-1.44,1018.2
4148,5.47333E-09,1.19663E-08,0,22.6,-1.44,1018.2
4149,5.48722E-09,1.35352E-08,0,22.6,-1.44,1018.2
4150,5.50046E-09,1.20535E-08,0,22.6,-1.44,1018.2
4151,5.51311E-09,1.20226E-08,0,22.6,-1.44,1018.2
4152,5.52519E-09,1.21591E-08,0,22.6,-1.44,1018.2
4153,5.53677E-09,1.22307E-08,0,22.6,-1.44,1018.2
4154,5.54788E-09,1.13039E-08,0,22.6,-1.44,1018.2
4155,5.55854E-09,1.21443E-08,0,22.6,-1.44,1018.2
4156,5.56879E-09,1.4991E-08,0,22.6,-1.44,1018.2
4157,5.57866E-09,1.22884E-08,0,22.6,-1.44,1018.2
4158,5.58816E-09,1.24409E-08,0,22.6,-1.44,1018.2
4159,5.59733E-09,1.21675E-08,0,22.6,-1.44,1018.2
4160,5.60617E-09,1.25099E-08,0,22.6,-1.44,1018.2
4161,5.61472E-09,1.21006E-08,0,22.6,-1.44,1018.2
4162,5.62298E-09,1.25793E-08,0,22.6,-1.44,1018.2
4163,5.64312E-09,1.14391E-08,0,22.6196,0,1019.64
4164,5.66636E-09,1.25658E-08,0,22.6396,1.44,1021.08
4165,5.67961E-09,1.44171E-08,0,22.64,1.44,1021.08
4166,5.69156E-09,1.24853E-08,0,22.64,1.44,1021.08
4167,5.70284E-09,1.20991E-08,0,22.64,1.44,1021.08
4168,5.71363E-09,1.25085E-08,0,22.64,1.44,1021.08
4169,5.72399E-09,1.50832E-08,0,22.64,1.44,1021.08
4170,5.73399E-09,1.2783E-08,0,22.64,1.44,1021.08
4171,5.74365E-09,1.35509E-08,0,22.64,1.44,1021.08
4172,5.75302E-09,1.2538E-08,0,22.64,1.44,1021.08
4173,5.73753E-09,1.27307E-08,0,22.6008,-1.37,1018.27
4174,5.73944E-09,1.25922E-08,0,22.6,-1.44,1018.2
4175,5.74303E-09,1.28042E-08,0,22.6,-1.44,1018.2
4176,5.74693E-09,1.2881E-08,0,22.6,-1.44,1018.2
4177,5.75096E-09,1.46697E-08,0,22.6,-1.44,1018.2
4178,5.75505E-09,1.27745E-08,0,22.6,-1.44,1018.2
4179,5.75915E-09,1.32482E-08,0,22.6,-1.44,1018.2
4180,5.76324E-09,1.17792E-08,0,22.6,-1.44,1018.2
4181,5.7673E-09,1.27153E-08,0,22.6,-1.44,1018.2
4182,5.77132E-09,1.26634E-08,0,22.6,-1.44,1018.2
4183,5.77529E-09,1.26619E-08,0,22.6,-1.44,1018.2
4184,5.7792E-09,1.18337E-08,0,22.6,-1.44,1018.2
4185,5.78305E-09,1.27887E-08,0,22.6,-1.44,1018.2
4186,5.78684E-09,1.35523E-08,0,22.6,-1.44,1018.2
4187,5.79057E-09,1.27517E-08,0,22.6,-1.44,1018.2
4188,5.75723E-09,1.475E-08,0,22.5412,-5.69,1013.95
4189,5.75071E-09,1.25625E-08,0,22.54,-5.76,1013.88
4190,5.74683E-09,1.28752E-08,0,22.54,-5.76,1013.88
4191,5.7437E-09,1.26663E-08,0,22.54,-5.76,1013.88
4192,5.74102E-09,1.25199E-08,0,22.54,-5.76,1013.88
4193,5.73866E-09,1.22378E-08,0,22.54,-5.76,1013.88
4194,5.73654E-09,1.28695E-08,0,22.54,-5.76,1013.88
4195,5.7346E-09,1.24539E-08,0,22.54,-5.76,1013.88
4196,5.73281E-09,1.28013E-08,0,22.54,-5.76,1013.88
4197,5.73113E-09,1.46682E-08,0,22.54,-5.76,1013.88
4198,5.72954E-09,1.28465E-08,0,22.54,-5.76,1013.88
4199,5.72803E-09,1.4179E-08,0,22.54,-5.76,1013.88
4200,5.72657E-09,1.26928E-08,0,22.54,-5.76,1013.88
4201,5.72517E-09,1.30243E-08,0,22.54,-5.76,1013.88
4202,5.7238E-09,1.20428E-08,0,22.54,-5.76,1013.88
4203,5.72245E-09,1.30852E-08,0,22.54,-5.76,1013.88
4204,5.72113E-09,1.22496E-08,0,22.54,-5.76,1013.88
4205,5.71982E-09,1.26533E-08,0,22.54,-5.76,1013.88
4206,5.71852E-09,1.52579E-08,0,22.54,-5.76,1013.88
4207,5.71722E-09,1.24325E-08,0,22.54,-5.76,1013.88
4208,5.71592E-09,1.30922E-08,0,22.54,-5.76,1013.88
4209,5.71462E-09,1.27425E-08,0,22.54,-5.76,1013.88
4210,5.7133E-09,1.2735E-08,0,22.54,-5.76,1013.88
4211,5.7425E-09,1.19693E-08,0,22.589,-2.23,1017.41
4212,5.74957E-09,1.29368E-08,0,22.59,-2.16,1017.48
4213,5.75434E-09,1.45062E-08,0,22.59,-2.16,1017.48
4214,5.75842E-09,1.2417E-08,0,22.59,-2.16,1017.48
4215,5.76205E-09,1.30185E-08,0,22.59,-2.16,1017.48
4216,5.76533E-09,1.25273E-08,0,22.59,-2.16,1017.48
4217,5.76835E-09,1.29481E-08,0,22.59,-2.16,1017.48
4218,5.77114E-09,1.23854E-08,0,22.59,-2.16,1017.48
4219,5.79841E-09,1.28723E-08,0,22.6292,0.65,1020.29
4220,5.80779E-09,1.37854E-08,0,22.63,0.72,1020.36
4221,5.80876E-09,1.26848E-08,0,22.6202,0,1019.64
4222,5.80737E-09,1.2951E-08,0,22.6102,-0.72,1018.92
4223,5.81061E-09,1.24554E-08,0,22.61,-0.72,1018.92
4224,5.81397E-09,1.28737E-08,0,22.61,-0.72,1018.92
4225,5.81724E-09,1.31766E-08,0,22.61,-0.72,1018.92
4226,5.8204E-09,1.28885E-08,0,22.61,-0.72,1018.92
4227,5.82345E-09,1.35538E-08,0,22.61,-0.72,1018.92
4228,5.82638E-09,1.30424E-08,0,22.61,-0.72,1018.92
4229,5.8292E-09,1.2813E-08,0,22.61,-0.72,1018.92
4230,5.83192E-09,1.22436E-08,0,22.61,-0.72,1018.92
4231,5.83454E-09,1.32381E-08,0,22.61,-0.72,1018.92
4232,5.83708E-09,1.46772E-08,0,22.61,-0.72,1018.92
4233,5.83952E-09,1.29919E-08,0,22.61,-0.72,1018.92
4234,5.84189E-09,1.37869E-08,0,22.61,-0.72,1018.92
4235,5.84418E-09,1.28285E-08,0,22.61,-0.72,1018.92
4236,5.8464E-09,1.29539E-08,0,22.61,-0.72,1018.92
4237,5.84855E-09,1.31781E-08,0,22.61,-0.72,1018.92
4238,5.85233E-09,1.31826E-08,0.0588,22.61,-0.53,1019.11
4239,5.86531E-09,1.26723E-08,0.4226,22.61,0.65,1020.29
4240,5.88134E-09,1.32467E-08,0.8024,22.61,1.89,1021.53
4241,5.90444E-09,1.61589E-08,1.349,22.61,3.66,1023.3
4242,5.92546E-09,1.36973E-08,1.7128,22.61,4.85,1024.49
4243,5.95303E-09,1.33414E-08,2.2492,22.61,6.59,1026.23
4244,5.97815E-09,1.33352E-08,2.603,22.61,7.74,1027.38
4245,6.00462E-09,1.65307E-08,2.9628,22.61,8.91,1028.55
4246,6.03729E-09,1.29568E-08,3.4796,22.61,10.59,1030.23
4247,6.06743E-09,1.42608E-08,3.8232,22.61,11.7,1031.34
4248,6.09556E-09,1.33543E-08,4.0456,22.61,12.51,1032.15
4249,6.1169E-09,1.34107E-08,4.05,22.61,12.53,1032.17
4250,6.13524E-09,1.30393E-08,4.0206,22.61,12.38,1032.02
4251,6.15239E-09,1.35568E-08,3.9906,22.61,12.25,1031.89
4252,6.1706E-09,1.37215E-08,4.0096,22.61,12.33,1031.97
4253,6.18731E-09,1.36474E-08,4.0002,22.61,12.28,1031.92
4254,6.20384E-09,1.48519E-08,4,22.61,12.28,1031.92
4255,6.21997E-09,1.40609E-08,4,22.61,12.28,1031.92
4256,6.23573E-09,1.38087E-08,4,22.61,12.28,1031.92
4257,6.25116E-09,1.35722E-08,4,22.61,12.28,1031.92
4258,6.26629E-09,1.38772E-08,4,22.61,12.28,1031.92
4259,6.28115E-09,1.34216E-08,4,22.61,12.28,1031.92
4260,6.29577E-09,1.38741E-08,4,22.61,12.28,1031.92
4261,6.31017E-09,1.67299E-08,4,22.61,12.28,1031.92
4262,6.32437E-09,1.37087E-08,4,22.61,12.28,1031.92
4263,6.33838E-09,1.38788E-08,4,22.61,12.28,1031.92
4264,6.35223E-09,1.39621E-08,4,22.61,12.28,1031.92
4265,6.36593E-09,1.42021E-08,4,22.61,12.28,1031.92
4266,6.37948E-09,1.32776E-08,4,22.61,12.28,1031.92
4267,6.39291E-09,1.39496E-08,4,22.61,12.28,1031.92
4268,6.40622E-09,1.60818E-08,4,22.61,12.28,1031.92
4269,6.41942E-09,1.40069E-08,4,22.61,12.28,1031.92
4270,6.43251E-09,1.33478E-08,4,22.61,12.28,1031.92
4271,6.44551E-09,1.40301E-08,4,22.61,12.28,1031.92
4272,6.45843E-09,1.72136E-08,4,22.61,12.28,1031.92
4273,6.47126E-09,1.37957E-08,4,22.61,12.28,1031.92
4274,6.48401E-09,1.41973E-08,4,22.61,12.28,1031.92
4275,6.4967E-09,1.39685E-08,4,22.61,12.28,1031.92
4276,6.50932E-09,1.43633E-08,4,22.61,12.28,1031.92
4277,6.52188E-09,1.36603E-08,4,22.61,12.28,1031.92
4278,6.53438E-09,1.41957E-08,4,22.61,12.28,1031.92
4279,6.54682E-09,1.68314E-08,4,22.61,12.28,1031.92
4280,6.55922E-09,1.40221E-08,4,22.61,12.28,1031.92
4281,6.57157E-09,1.41221E-08,4,22.61,12.28,1031.92
4282,6.58388E-09,1.42857E-08,4,22.61,12.28,1031.92
4283,6.59614E-09,1.41286E-08,4,22.61,12.28,1031.92
4284,6.60837E-09,1.43665E-08,4,22.61,12.28,1031.92
4285,6.62057E-09,1.42102E-08,4,22.61,12.28,1031.92
4286,6.63272E-09,1.54625E-08,4,22.61,12.28,1031.92
4287,6.64485E-09,1.42325E-08,4,22.61,12.28,1031.92
4288,6.65695E-09,1.43681E-08,4,22.61,12.28,1031.92
4289,6.66902E-09,1.38152E-08,4,22.61,12.28,1031.92
4290,6.68107E-09,1.44414E-08,4,22.61,12.28,1031.92
4291,6.69309E-09,1.45362E-08,4,22.61,12.28,1031.92
4292,6.7051E-09,1.45378E-08,4,22.61,12.28,1031.92
4293,6.71708E-09,1.63685E-08,4,22.61,12.28,1031.92
4294,6.72904E-09,1.48234E-08,4,22.61,12.28,1031.92
4295,6.74098E-09,1.46252E-08,4,22.61,12.28,1031.92
4296,6.75291E-09,1.46218E-08,4,22.61,12.28,1031.92
4297,6.76482E-09,1.50402E-08,4,22.61,12.28,1031.92
4298,6.77672E-09,1.38287E-08,4,22.61,12.28,1031.92
4299,6.78861E-09,1.46054E-08,4,22.61,12.28,1031.92
4300,6.80048E-09,1.78202E-08,4,22.61,12.28,1031.92
4301,6.81234E-09,1.4853E-08,4,22.61,12.28,1031.92
4302,6.82419E-09,1.49589E-08,4,22.61,12.28,1031.92
4303,6.83604E-09,1.47945E-08,4,22.61,12.28,1031.92
4304,6.84787E-09,1.7723E-08,4,22.61,12.28,1031.92
4305,6.8597E-09,1.44397E-08,4,22.61,12.28,1031.92
4306,6.87152E-09,1.47827E-08,4,22.61,12.28,1031.92
4307,6.88333E-09,1.46252E-08,4,22.61,12.28,1031.92
4308,6.89514E-09,1.50402E-08,4,22.61,12.28,1031.92
4309,6.90695E-09,1.40644E-08,4,22.61,12.28,1031.92
4310,6.91875E-09,1.48598E-08,4,22.61,12.28,1031.92
4311,6.93054E-09,1.56517E-08,4,22.61,12.28,1031.92
4312,6.94233E-09,1.49765E-08,4,22.61,12.28,1031.92
4313,6.95412E-09,1.59209E-08,4,22.61,12.28,1031.92
4314,6.96591E-09,1.48978E-08,4,22.61,12.28,1031.92
4315,6.9777E-09,1.48765E-08,4,22.61,12.28,1031.92
4316,6.98949E-09,1.48765E-08,4,22.61,12.28,1031.92
4317,7.00127E-09,1.53022E-08,4,22.61,12.28,1031.92
4318,7.01306E-09,1.43094E-08,4,22.61,12.28,1031.92
4319,7.02484E-09,1.50335E-08,4,22.61,12.28,1031.92
4320,7.03663E-09,1.75286E-08,4,22.61,12.28,1031.92
4321,7.04842E-09,1.553E-08,4,22.61,12.28,1031.92
4322,7.06021E-09,1.53144E-08,4,22.61,12.28,1031.92
4323,7.072E-09,1.52247E-08,4,22.61,12.28,1031.92
4324,7.08379E-09,1.66623E-08,4,22.61,12.28,1031.92
4325,7.09559E-09,1.47459E-08,4,22.61,12.28,1031.92
4326,7.10739E-09,1.5127E-08,4,22.61,12.28,1031.92
4327,7.11919E-09,1.51356E-08,4,22.61,12.28,1031.92
4328,7.131E-09,1.51356E-08,4,22.61,12.28,1031.92
4329,7.14281E-09,1.4798E-08,4,22.61,12.28,1031.92
4330,7.15462E-09,1.52144E-08,4,22.61,12.28,1031.92
4331,7.16644E-09,1.82405E-08,4,22.61,12.28,1031.92
4332,7.17826E-09,1.55444E-08,4,22.61,12.28,1031.92
4333,7.19009E-09,1.56639E-08,4,22.61,12.28,1031.92
4334,7.20193E-09,1.52319E-08,4,22.61,12.28,1031.92
4335,7.21377E-09,1.57473E-08,4,22.61,12.28,1031.92
4336,7.22561E-09,1.51481E-08,4,22.61,12.28,1031.92
4337,7.23746E-09,1.53074E-08,4,22.61,12.28,1031.92
4338,7.24932E-09,1.53975E-08,4,22.61,12.28,1031.92
4339,7.26118E-09,1.57508E-08,4,22.61,12.28,1031.92
4340,7.27305E-09,1.67674E-08,4,22.61,12.28,1031.92
4341,7.28493E-09,1.53404E-08,4,22.61,12.28,1031.92
4342,7.29682E-09,1.58382E-08,4,22.61,12.28,1031.92
4343,7.30871E-09,1.49801E-08,4,22.61,12.28,1031.92
4344,7.32061E-09,1.53905E-08,4,22.61,12.28,1031.92
4345,7.33252E-09,1.5574E-08,4,22.61,12.28,1031.92
4346,7.34443E-09,1.57544E-08,4,22.61,12.28,1031.92
4347,7.35636E-09,1.8669E-08,4,22.61,12.28,1031.92
4348,7.36829E-09,1.59065E-08,4,22.61,12.28,1031.92
4349,7.38023E-09,1.56711E-08,4,22.61,12.28,1031.92
4350,7.39218E-09,1.54918E-08,4,22.61,12.28,1031.92
4351,7.40414E-09,1.71453E-08,4,22.61,12.28,1031.92
4352,7.41611E-09,1.56096E-08,4,22.61,12.28,1031.92
4353,7.42808E-09,1.56657E-08,4,22.61,12.28,1031.92
4354,7.44007E-09,1.51462E-08,4,22.61,12.28,1031.92
4355,7.45207E-09,1.57455E-08,4,22.61,12.28,1031.92
4356,7.46407E-09,1.52337E-08,4,22.61,12.28,1031.92
4357,7.47609E-09,1.56586E-08,4,22.61,12.28,1031.92
4358,7.48811E-09,1.77405E-08,4,22.61,12.28,1031.92
4359,7.50015E-09,1.57098E-08,4,22.61,12.28,1031.92
4360,7.51219E-09,1.67656E-08,4,22.61,12.28,1031.92
4361,7.52425E-09,1.55142E-08,4,22.61,12.28,1031.92
4362,7.53632E-09,1.57526E-08,4,22.61,12.28,1031.92
4363,7.5484E-09,1.5758E-08,4,22.61,12.28,1031.92
4364,7.56049E-09,1.62089E-08,4,22.61,12.28,1031.92
4365,7.57259E-09,1.51573E-08,4,22.61,12.28,1031.92
4366,7.5847E-09,1.60145E-08,4,22.61,12.28,1031.92
4367,7.59682E-09,1.70595E-08,4,22.61,12.28,1031.92
4368,7.60896E-09,1.61441E-08,4,22.61,12.28,1031.92
4369,7.6211E-09,1.62162E-08,4,22.61,12.28,1031.92
4370,7.63326E-09,1.5946E-08,4,22.61,12.28,1031.92
4371,7.64543E-09,1.60306E-08,4,22.61,12.28,1031.92
4372,7.65761E-09,1.55867E-08,4,22.61,12.28,1031.92
4373,7.66981E-09,1.60234E-08,4,22.61,12.28,1031.92
4374,7.68202E-09,1.81537E-08,4,22.61,12.28,1031.92
4375,7.69423E-09,1.61664E-08,4,22.61,12.28,1031.92
4376,7.70647E-09,1.6308E-08,4,22.61,12.28,1031.92
4377,7.71871E-09,1.61287E-08,4,22.61,12.28,1031.92
4378,7.73097E-09,1.69653E-08,4,22.61,12.28,1031.92
4379,7.74324E-09,1.52582E-08,4,22.61,12.28,1031.92
4380,7.75552E-09,1.61982E-08,4,22.61,12.28,1031.92
4381,7.76782E-09,1.91057E-08,4,22.61,12.28,1031.92
4382,7.78013E-09,1.64611E-08,4,22.61,12.28,1031.92
4383,7.79245E-09,1.93269E-08,4,22.61,12.28,1031.92
4384,7.80479E-09,1.64655E-08,4,22.61,12.28,1031.92
4385,7.81713E-09,1.63136E-08,4,22.61,12.28,1031.92
4386,7.8295E-09,1.64968E-08,4,22.61,12.28,1031.92
4387,7.84188E-09,1.65006E-08,4,22.61,12.28,1031.92
4388,7.85427E-09,1.56842E-08,4,22.61,12.28,1031.92
4389,7.86667E-09,1.60252E-08,4,22.61,12.28,1031.92
4390,7.87909E-09,1.96504E-08,4,22.61,12.28,1031.92
4391,7.89152E-09,1.6197E-08,4,22.61,12.28,1031.92
4392,7.90397E-09,1.66803E-08,4,22.61,12.28,1031.92
4393,7.91643E-09,1.67861E-08,4,22.61,12.28,1031.92
4394,7.92891E-09,1.64135E-08,4,22.61,12.28,1031.92
4395,7.9414E-09,1.64987E-08,4,22.61,12.28,1031.92
4396,7.95391E-09,1.65006E-08,4,22.61,12.28,1031.92
4397,7.96643E-09,1.72627E-08,4,22.61,12.28,1031.92
4398,7.97896E-09,1.61481E-08,4,22.61,12.28,1031.92
4399,7.99151E-09,1.65865E-08,4,22.61,12.28,1031.92
4400,8.00408E-09,1.61344E-08,4,22.61,12.28,1031.92
4401,8.01666E-09,1.70614E-08,4,22.61,12.28,1031.92
4402,8.02925E-09,1.98952E-08,4,22.61,12.28,1031.92
4403,8.04186E-09,1.68513E-08,4,22.61,12.28,1031.92
4404,8.05449E-09,1.6883E-08,4,22.61,12.28,1031.92
4405,8.06713E-09,1.64155E-08,4,22.61,12.28,1031.92
4406,8.07979E-09,1.68754E-08,4,22.61,12.28,1031.92
4407,8.09246E-09,1.64155E-08,4,22.61,12.28,1031.92
4408,8.10515E-09,1.6686E-08,4,22.61,12.28,1031.92
4409,8.11785E-09,1.96636E-08,4,22.61,12.28,1031.92
4410,8.13057E-09,1.71334E-08,4,22.61,12.28,1031.92
4411,8.14331E-09,1.70805E-08,4,22.61,12.28,1031.92
4412,8.15606E-09,1.68889E-08,4,22.61,12.28,1031.92
4413,8.16883E-09,1.679E-08,4,22.61,12.28,1031.92
4414,8.18162E-09,1.63213E-08,4,22.61,12.28,1031.92
4415,8.19442E-09,1.67785E-08,4,22.61,12.28,1031.92
4416,8.20723E-09,1.74645E-08,4,22.61,12.28,1031.92
4417,8.22007E-09,1.70884E-08,4,22.61,12.28,1031.92
4418,8.23292E-09,1.82776E-08,4,22.61,12.28,1031.92
4419,8.24578E-09,1.72015E-08,4,22.61,12.28,1031.92
4420,8.25867E-09,2.02378E-08,4,22.61,12.28,1031.92
4421,8.27157E-09,1.69533E-08,4,22.61,12.28,1031.92
4422,8.28449E-09,1.72704E-08,4,22.61,12.28,1031.92
4423,8.29742E-09,1.68928E-08,4,22.61,12.28,1031.92
4424,8.31037E-09,1.71732E-08,4,22.61,12.28,1031.92
4425,8.32334E-09,2.02378E-08,4,22.61,12.28,1031.92
4426,8.33632E-09,1.667E-08,4,22.61,12.28,1031.92
4427,8.34933E-09,1.92217E-08,4,22.61,12.28,1031.92
4428,8.36235E-09,1.73182E-08,4,22.61,12.28,1031.92
4429,8.37538E-09,1.79745E-08,4,22.61,12.28,1031.92
4430,8.38844E-09,1.6907E-08,4,22.61,12.28,1031.92
4431,8.40151E-09,1.73681E-08,4,22.61,12.28,1031.92
4432,8.4146E-09,1.72803E-08,4,22.61,12.28,1031.92
4433,8.42771E-09,1.74743E-08,4,22.61,12.28,1031.92
4434,8.44083E-09,1.72823E-08,4,22.61,12.28,1031.92
