Time,Power,Operation,FR,CR,Rho,Insert_Rho
6552,1.80304E-08,3.05945E-08,15,21.45,31,1040.4
6553,1.81068E-08,3.07238E-08,15,21.45,31,1040.4
6554,1.81835E-08,3.10778E-08,15,21.45,31,1040.4
6555,1.82605E-08,3.17981E-08,15,21.45,31,1040.4
6556,1.83379E-08,3.14449E-08,15,21.45,31,1040.4
6557,1.84155E-08,3.32856E-08,15,21.45,31,1040.4
6558,1.84935E-08,3.18203E-08,15,21.45,31,1040.4
6559,1.85717E-08,3.62628E-08,15,21.45,31,1040.4
6560,1.86503E-08,3.2215E-08,15,21.45,31,1040.4
6561,1.87292E-08,3.34833E-08,15,21.45,31,1040.4
6562,1.88085E-08,3.29288E-08,15,21.45,31,1040.4
6563,1.8888E-08,3.36823E-08,15,21.45,31,1040.4
6564,1.89679E-08,3.23727E-08,15,21.45,31,1040.4
6565,1.90481E-08,3.73179E-08,15,21.45,31,1040.4
6566,1.91287E-08,3.31557E-08,15,21.45,31,1040.4
6567,1.92095E-08,3.48563E-08,15,21.45,31,1040.4
6568,1.92907E-08,3.29426E-08,15,21.45,31,1040.4
6569,1.93722E-08,3.38748E-08,15,21.45,31,1040.4
6570,1.94541E-08,3.35004E-08,15,21.45,31,1040.4
6571,1.95363E-08,3.3688E-08,15,21.45,31,1040.4
6572,1.96188E-08,3.33081E-08,15,21.45,31,1040.4
6573,1.97017E-08,3.4463E-08,15,21.45,31,1040.4
6574,1.97849E-08,3.4084E-08,15,21.45,31,1040.4
6575,1.98684E-08,3.46677E-08,15,21.45,31,1040.4
6576,1.99523E-08,3.82028E-08,15,21.45,31,1040.4
6577,2.00366E-08,3.45123E-08,15,21.45,31,1040.4
6578,2.01211E-08,3.77675E-08,15,21.45,31,1040.4
6579,2.02061E-08,3.49031E-08,15,21.45,31,1040.4
6580,2.02913E-08,3.90866E-08,15,21.45,31,1040.4
6581,2.0377E-08,3.53162E-08,15,21.45,31,1040.4
6582,2.04629E-08,3.88682E-08,15,21.45,31,1040.4
6583,2.05493E-08,3.57184E-08,15,21.45,31,1040.4
6584,2.0636E-08,3.63016E-08,15,21.45,31,1040.4
6585,2.0723E-08,3.58963E-08,15,21.45,31,1040.4
6586,2.08104E-08,3.63036E-08,15,21.45,31,1040.4
6587,2.08982E-08,3.65153E-08,15,21.45,31,1040.4
6588,2.09863E-08,3.67261E-08,15,21.45,31,1040.4
6589,2.10748E-08,3.65195E-08,15,21.45,31,1040.4
6590,2.11636E-08,3.73595E-08,15,21.45,31,1040.4
6591,2.12528E-08,3.63184E-08,15,21.45,31,1040.4
6592,2.13424E-08,3.73574E-08,15,21.45,31,1040.4
6593,2.14324E-08,3.71557E-08,15,21.45,31,1040.4
6594,2.15227E-08,3.82276E-08,15,21.45,31,1040.4
6595,2.16134E-08,3.78051E-08,15,21.45,31,1040.4
6596,2.17045E-08,3.84526E-08,15,21.45,31,1040.4
6597,2.17959E-08,3.82406E-08,15,21.45,31,1040.4
6598,2.18877E-08,3.86768E-08,15,21.45,31,1040.4
6599,2.198E-08,3.89023E-08,15,21.45,31,1040.4
6600,2.20725E-08,3.91269E-08,15,21.45,31,1040.4
6601,2.21655E-08,3.91291E-08,15,21.45,31,1040.4
6602,2.22589E-08,4.31117E-08,15,21.45,31,1040.4
6603,2.23526E-08,3.98441E-08,15,21.45,31,1040.4
6604,2.24467E-08,4.46198E-08,15,21.45,31,1040.4
6605,2.25413E-08,3.96331E-08,15,21.45,31,1040.4
6606,2.26362E-08,4.46175E-08,15,21.45,31,1040.4
6607,2.27315E-08,4.00868E-08,15,21.45,31,1040.4
6608,2.28272E-08,4.19087E-08,15,21.45,31,1040.4
6609,2.29233E-08,4.07499E-08,15,21.45,31,1040.4
6610,2.30198E-08,4.16774E-08,15,21.45,31,1040.4
6611,2.31167E-08,4.07475E-08,15,21.45,31,1040.4
6612,2.3214E-08,4.28826E-08,15,21.45,31,1040.4
6613,2.33117E-08,4.19374E-08,15,21.45,31,1040.4
6614,2.34098E-08,4.33863E-08,15,21.45,31,1040.4
6615,2.35083E-08,4.12317E-08,15,21.45,31,1040.4
6616,2.36072E-08,4.46338E-08,15,21.45,31,1040.4
6617,2.37065E-08,4.17168E-08,15,21.45,31,1040.4
6618,2.38063E-08,4.56686E-08,15,21.45,31,1040.4
6619,2.39064E-08,4.24461E-08,15,21.45,31,1040.4
6620,2.4007E-08,4.69972E-08,15,21.45,31,1040.4
6621,2.4108E-08,4.31908E-08,15,21.45,31,1040.4
6622,2.42094E-08,4.89196E-08,15,21.45,31,1040.4
6623,2.43113E-08,4.34568E-08,15,21.45,31,1040.4
6624,2.44135E-08,4.44019E-08,15,21.45,31,1040.4
6625,2.45162E-08,4.29193E-08,15,21.45,31,1040.4
6626,2.46193E-08,4.5421E-08,15,21.45,31,1040.4
6627,2.47228E-08,4.3919E-08,15,21.45,31,1040.4
6628,2.48268E-08,4.7281E-08,15,21.45,31,1040.4
6629,2.49312E-08,4.4441E-08,15,21.45,31,1040.4
6630,2.50361E-08,4.78285E-08,15,21.45,31,1040.4
6631,2.51413E-08,4.47003E-08,15,21.45,31,1040.4
6632,2.5247E-08,4.89348E-08,15,21.45,31,1040.4
6633,2.53532E-08,4.57415E-08,15,21.45,31,1040.4
6634,2.54598E-08,4.49341E-08,15,21.45,31,1040.4
6635,2.55668E-08,4.5701E-08,15,21.45,31,1040.4
6636,2.56743E-08,4.59701E-08,15,21.45,31,1040.4
6637,2.57823E-08,4.64997E-08,15,21.45,31,1040.4
6638,2.58906E-08,4.6505E-08,15,21.45,31,1040.4
6639,2.59995E-08,4.67708E-08,15,21.45,31,1040.4
6640,2.61088E-08,4.73097E-08,15,21.45,31,1040.4
6641,2.62185E-08,4.67789E-08,15,21.45,31,1040.4
6642,2.63287E-08,4.86775E-08,15,21.45,31,1040.4
6643,2.64394E-08,4.75994E-08,15,21.45,31,1040.4
6644,2.65505E-08,5.09577E-08,15,21.45,31,1040.4
6645,2.66621E-08,4.76223E-08,15,21.45,31,1040.4
6646,2.67741E-08,4.81338E-08,15,21.45,31,1040.4
6647,2.68866E-08,4.86912E-08,15,21.45,31,1040.4
6648,2.69996E-08,4.95365E-08,15,21.45,31,1040.4
6649,2.71131E-08,4.92635E-08,15,21.45,31,1040.4
6650,2.7227E-08,5.21503E-08,15,21.45,31,1040.4
6651,2.73414E-08,4.95714E-08,15,21.45,31,1040.4
6652,2.74563E-08,5.52141E-08,15,21.45,31,1040.4
6653,2.75717E-08,5.01702E-08,15,21.45,31,1040.4
6654,2.76875E-08,5.01187E-08,15,21.45,31,1040.4
6655,2.78039E-08,4.98339E-08,15,21.45,31,1040.4
6656,2.79207E-08,5.74669E-08,15,21.45,31,1040.4
6657,2.8038E-08,5.10573E-08,15,21.45,31,1040.4
6658,2.81558E-08,5.58622E-08,15,21.45,31,1040.4
6659,2.82741E-08,5.16255E-08,15,21.45,31,1040.4
6660,2.82651E-08,5.15822E-08,15,21.4104,28.12,1037.52
6661,2.81268E-08,5.12891E-08,15,21.3407,23.15,1032.55
6662,2.79067E-08,5.04168E-08,15,21.2608,17.39,1026.79
6663,2.75789E-08,5.04081E-08,15,21.161,10.19,1019.59
6664,2.72875E-08,4.98368E-08,15,21.0907,5.15,1014.55
6665,2.64452E-08,4.78827E-08,15,20.8326,-13.09,996.31
6666,2.56715E-08,4.70517E-08,15,20.6419,-26.46,982.94
6667,2.53114E-08,4.54624E-08,15,20.6301,-27.3,982.1
6668,2.43233E-08,4.62302E-08,15,20.3429,-47.39,962.01
6669,2.38109E-08,4.31828E-08,15,20.3004,-50.4,959
6670,2.30613E-08,4.31519E-08,15,20.1317,-62.16,947.24
6671,2.25584E-08,4.0995E-08,15,20.0904,-65.1,944.3
6672,2.18648E-08,4.05089E-08,15,19.9415,-75.46,933.94
6673,2.14292E-08,3.91429E-08,15,19.9301,-76.3,933.1
6674,2.09408E-08,3.84659E-08,15,19.8706,-80.43,928.97
6675,2.05737E-08,3.82406E-08,15,19.87,-80.5,928.9
6676,2.02388E-08,3.73767E-08,15,19.87,-80.5,928.9
6677,1.99264E-08,3.71557E-08,15,19.87,-80.5,928.9
6678,1.96328E-08,4.14047E-08,15,19.87,-80.5,928.9
6679,1.93554E-08,3.65667E-08,15,19.87,-80.5,928.9
6680,1.90921E-08,3.82212E-08,15,19.87,-80.5,928.9
6681,1.88413E-08,3.57117E-08,15,19.87,-80.5,928.9
6682,1.86016E-08,3.63016E-08,15,19.87,-80.5,928.9
6683,1.83719E-08,3.469E-08,15,19.87,-80.5,928.9
6684,1.81513E-08,3.42807E-08,15,19.87,-80.5,928.9
6685,1.79388E-08,3.4082E-08,15,19.87,-80.5,928.9
6686,1.77338E-08,3.38864E-08,15,19.87,-80.5,928.9
6687,1.75356E-08,3.29327E-08,15,19.87,-80.5,928.9
6688,1.73436E-08,3.52541E-08,15,19.87,-80.5,928.9
6689,1.71574E-08,3.23885E-08,15,19.87,-80.5,928.9
6690,1.69766E-08,3.25443E-08,15,19.87,-80.5,928.9
6691,1.68006E-08,3.23612E-08,15,19.87,-80.5,928.9
6692,1.66293E-08,3.21755E-08,15,19.87,-80.5,928.9
6693,1.63707E-08,3.31037E-08,15,19.8106,-84.63,924.77
6694,1.61863E-08,3.11017E-08,15,19.81,-84.7,924.7
6695,1.60125E-08,3.07291E-08,15,19.81,-84.7,924.7
6696,1.58443E-08,3.02048E-08,15,19.81,-84.7,924.7
6697,1.5681E-08,3.00279E-08,15,19.81,-84.7,924.7
6698,1.55219E-08,2.98555E-08,15,19.81,-84.7,924.7
6699,1.53667E-08,3.16051E-08,15,19.81,-84.7,924.7
6700,1.5215E-08,2.98715E-08,15,19.81,-84.7,924.7
6701,1.50667E-08,3.12467E-08,15,19.81,-84.7,924.7
6702,1.49214E-08,2.88645E-08,15,19.81,-84.7,924.7
6703,1.4779E-08,2.90051E-08,15,19.81,-84.7,924.7
6704,1.46393E-08,2.83531E-08,15,19.81,-84.7,924.7
6705,1.45022E-08,2.83465E-08,15,19.81,-84.7,924.7
6706,1.43676E-08,2.73938E-08,15,19.81,-84.7,924.7
6707,1.42352E-08,2.81758E-08,15,19.81,-84.7,924.7
6708,1.41051E-08,2.75487E-08,15,19.81,-84.7,924.7
6709,1.3977E-08,2.76997E-08,15,19.81,-84.7,924.7
6710,1.37996E-08,2.7077E-08,15,19.7704,-87.5,921.9
6711,1.36639E-08,2.6764E-08,15,19.77,-87.5,921.9
6712,1.35335E-08,2.63073E-08,15,19.77,-87.5,921.9
6713,1.34061E-08,2.6453E-08,15,19.77,-87.5,921.9
6714,1.32812E-08,2.76888E-08,15,19.77,-87.5,921.9
6715,1.31587E-08,2.61672E-08,15,19.77,-87.5,921.9
6716,1.30382E-08,2.94785E-08,15,19.77,-87.5,921.9
6717,1.28366E-08,2.5742E-08,15,19.7007,-92.33,917.07
6718,1.26774E-08,2.79989E-08,15,19.6802,-93.8,915.6
6719,1.25442E-08,2.51479E-08,15,19.68,-93.8,915.6
6720,1.24162E-08,2.52624E-08,15,19.68,-93.8,915.6
6721,1.22917E-08,2.45543E-08,15,19.68,-93.8,915.6
6722,1.21701E-08,2.64355E-08,15,19.68,-93.8,915.6
6723,1.20512E-08,2.37411E-08,15,19.68,-93.8,915.6
6724,1.19345E-08,2.76614E-08,15,19.68,-93.8,915.6
6725,1.182E-08,2.36189E-08,15,19.68,-93.8,915.6
6726,1.17075E-08,2.46777E-08,15,19.68,-93.8,915.6
6727,1.15969E-08,2.31891E-08,15,19.68,-93.8,915.6
6728,1.1488E-08,2.30423E-08,15,19.68,-93.8,915.6
6729,1.13808E-08,2.291E-08,15,19.68,-93.8,915.6
6730,1.12752E-08,2.26491E-08,15,19.68,-93.8,915.6
6731,1.11711E-08,2.25178E-08,15,19.68,-93.8,915.6
6732,1.10685E-08,2.45268E-08,15,19.68,-93.8,915.6
6733,1.09672E-08,2.20293E-08,15,19.68,-93.8,915.6
6734,1.08674E-08,2.25113E-08,15,19.68,-93.8,915.6
6735,1.0749E-08,2.11487E-08,15,19.6602,-95.2,914.2
6736,1.05988E-08,2.14994E-08,15,19.6105,-98.63,910.77
6737,1.04885E-08,2.16259E-08,15,19.61,-98.7,910.7
6738,1.03835E-08,2.13821E-08,15,19.61,-98.7,910.7
6739,1.0281E-08,2.07791E-08,15,19.61,-98.7,910.7
6740,1.01807E-08,2.04209E-08,15,19.61,-98.7,910.7
6741,1.00823E-08,2.24955E-08,15,19.61,-98.7,910.7
6742,9.9856E-09,2.04384E-08,15,19.61,-98.7,910.7
6743,9.89047E-09,2.06514E-08,15,19.61,-98.7,910.7
6744,9.7968E-09,2.03037E-08,15,19.61,-98.7,910.7
6745,9.70453E-09,2.01848E-08,15,19.61,-98.7,910.7
6746,9.61358E-09,1.96167E-08,15,19.61,-98.7,910.7
6747,9.52389E-09,1.97231E-08,15,19.61,-98.7,910.7
6748,9.43541E-09,1.99503E-08,15,19.61,-98.7,910.7
6749,9.34809E-09,1.93922E-08,15,19.61,-98.7,910.7
6750,9.2619E-09,2.01757E-08,15,19.61,-98.7,910.7
6751,9.17679E-09,1.95053E-08,15,19.61,-98.7,910.7
6752,9.09272E-09,1.9059E-08,15,19.61,-98.7,910.7
6753,9.00968E-09,1.82056E-08,15,19.61,-98.7,910.7
6754,8.92762E-09,1.88301E-08,15,19.61,-98.7,910.7
6755,8.84653E-09,1.8623E-08,15,19.61,-98.7,910.7
6756,8.76638E-09,1.83052E-08,15,19.61,-98.7,910.7
6757,8.68715E-09,1.98227E-08,15,19.61,-98.7,910.7
6758,8.60881E-09,1.76018E-08,15,19.61,-98.7,910.7
6759,8.53135E-09,2.10993E-08,15,19.61,-98.7,910.7
6760,8.45474E-09,1.75149E-08,15,19.61,-98.7,910.7
6761,8.37898E-09,1.75782E-08,15,19.61,-98.7,910.7
6762,8.30404E-09,2.0389E-08,15,19.61,-98.7,910.7
6763,8.2299E-09,1.72115E-08,15,19.61,-98.7,910.7
6764,8.11966E-09,1.69844E-08,15,19.5605,-102.13,907.27
6765,8.03864E-09,1.68859E-08,15,19.56,-102.2,907.2
6766,7.96112E-09,1.98086E-08,15,19.56,-102.2,907.2
6767,7.88524E-09,1.62543E-08,15,19.56,-102.2,907.2
6768,7.81071E-09,1.63108E-08,15,19.56,-102.2,907.2
6769,7.73735E-09,1.63117E-08,15,19.56,-102.2,907.2
6770,7.66508E-09,1.6219E-08,15,19.56,-102.2,907.2
6771,7.59382E-09,1.70719E-08,15,19.56,-102.2,907.2
6772,7.52352E-09,1.58612E-08,15,19.56,-102.2,907.2
6773,7.45412E-09,1.58489E-08,15,19.56,-102.2,907.2
6774,7.3856E-09,1.60306E-08,15,19.56,-102.2,907.2
6775,7.31792E-09,1.58508E-08,15,19.56,-102.2,907.2
6776,7.25105E-09,1.59395E-08,15,19.56,-102.2,907.2
6777,7.18497E-09,1.56702E-08,15,19.56,-102.2,907.2
6778,7.11966E-09,1.549E-08,15,19.56,-102.2,907.2
6779,7.05508E-09,1.43826E-08,15,19.56,-102.2,907.2
6780,6.99124E-09,1.48714E-08,15,19.56,-102.2,907.2
6781,6.9281E-09,1.42136E-08,15,19.56,-102.2,907.2
6782,6.86565E-09,1.44519E-08,15,19.56,-102.2,907.2
6783,6.80388E-09,1.69572E-08,15,19.56,-102.2,907.2
6784,6.74278E-09,1.38356E-08,15,19.56,-102.2,907.2
6785,6.68232E-09,1.45305E-08,15,19.56,-102.2,907.2
6786,6.6225E-09,1.37327E-08,15,19.56,-102.2,907.2
6787,6.56332E-09,1.45297E-08,15,19.56,-102.2,907.2
6788,6.50474E-09,1.57458E-08,15,19.56,-102.2,907.2
6789,6.44678E-09,1.38234E-08,15,19.56,-102.2,907.2
6790,6.38941E-09,1.44479E-08,15,19.56,-102.2,907.2
6791,6.33263E-09,1.34993E-08,15,19.56,-102.2,907.2
6792,6.27642E-09,1.34896E-08,15,19.56,-102.2,907.2
6793,6.22079E-09,1.31107E-08,15,19.56,-102.2,907.2
6794,6.16571E-09,1.33329E-08,15,19.56,-102.2,907.2
6795,6.11119E-09,1.37992E-08,15,19.56,-102.2,907.2
6796,6.09029E-09,1.30394E-08,15,19.6194,-98.07,911.33
6797,6.04445E-09,1.31811E-08,15,19.62,-98,911.4
6798,6.05752E-09,1.24525E-08,15,19.7289,-90.37,919.03
6799,6.07945E-09,1.31003E-08,15,19.829,-83.37,926.03
6800,6.11105E-09,1.44409E-08,15,19.929,-76.37,933.03
6801,6.09404E-09,1.26079E-08,15,19.93,-76.3,933.1
6802,6.09373E-09,1.35577E-08,15,19.9696,-73.5,935.9
6803,6.11341E-09,1.23856E-08,15,20.0393,-68.67,940.73
6804,6.14563E-09,1.34018E-08,15,20.1192,-63.07,946.33
6805,6.16726E-09,1.62827E-08,15,20.1695,-59.57,949.83
6806,6.16101E-09,1.31389E-08,15,20.17,-59.5,949.9
6807,6.11445E-09,1.36404E-08,15,20.1106,-63.63,945.77
6808,6.03383E-09,1.30378E-08,15,20.011,-70.63,938.77
6809,5.99158E-09,1.33322E-08,15,20.0001,-71.4,938
6810,5.95688E-09,1.41982E-08,15,20,-71.4,938
6811,5.92295E-09,1.30434E-08,15,20,-71.4,938
6812,5.88923E-09,1.32564E-08,15,20,-71.4,938
6813,5.85556E-09,1.28863E-08,15,20,-71.4,938
6814,5.82188E-09,1.30302E-08,15,20,-71.4,938
6815,5.78816E-09,1.21014E-08,15,20,-71.4,938
6816,5.75441E-09,1.27286E-08,15,20,-71.4,938
6817,5.72064E-09,1.48551E-08,15,20,-71.4,938
6818,5.68687E-09,1.30501E-08,15,20,-71.4,938
6819,5.6531E-09,1.2738E-08,15,20,-71.4,938
6820,5.61936E-09,1.2735E-08,15,20,-71.4,938
6821,5.62812E-09,1.2881E-08,15,20.0792,-65.87,943.53
6822,5.64773E-09,1.22386E-08,15,20.1592,-60.27,949.13
6823,5.66995E-09,1.28028E-08,15,20.2293,-55.37,954.03
6824,5.65951E-09,1.49408E-08,15,20.23,-55.3,954.1
6825,5.64471E-09,1.25414E-08,15,20.23,-55.3,954.1
6826,5.62791E-09,1.25885E-08,15,20.23,-55.3,954.1
6827,5.60968E-09,1.196E-08,15,20.23,-55.3,954.1
6828,5.59036E-09,1.24402E-08,15,20.23,-55.3,954.1
6829,5.57016E-09,1.20956E-08,15,20.23,-55.3,954.1
6830,5.54923E-09,1.25843E-08,15,20.23,-55.3,954.1
6831,5.56528E-09,1.40297E-08,15,20.2993,-50.47,958.93
6832,5.57966E-09,1.24611E-08,15,20.3495,-46.97,962.43
6833,5.58167E-09,1.27321E-08,15,20.3698,-45.5,963.9
6834,5.61055E-09,1.23773E-08,15,20.4393,-40.67,968.73
6835,5.60857E-09,1.28774E-08,15,20.44,-40.6,968.8
6836,5.60241E-09,1.40327E-08,15,20.44,-40.6,968.8
6837,5.59429E-09,1.25323E-08,15,20.44,-40.6,968.8
6838,5.58471E-09,1.28056E-08,15,20.44,-40.6,968.8
6839,5.57395E-09,1.24488E-08,15,20.44,-40.6,968.8
6840,5.58969E-09,1.37118E-08,15,20.4895,-37.17,972.23
6841,5.62876E-09,1.19034E-08,15,20.5692,-31.57,977.83
6842,5.63214E-09,1.25107E-08,15,20.57,-31.5,977.9
6843,5.63098E-09,1.51959E-08,15,20.57,-31.5,977.9
6844,5.62784E-09,1.27599E-08,15,20.57,-31.5,977.9
6845,5.69709E-09,1.37932E-08,15,20.6987,-22.47,986.93
6846,5.7166E-09,1.27457E-08,15,20.7099,-21.7,987.7
6847,5.72536E-09,1.31032E-08,15,20.71,-21.7,987.7
6848,5.73126E-09,1.24518E-08,15,20.71,-21.7,987.7
6849,5.73518E-09,1.30258E-08,15,20.71,-21.7,987.7
6850,5.73753E-09,1.31811E-08,15,20.71,-21.7,987.7
6851,5.73859E-09,1.28123E-08,15,20.71,-21.7,987.7
6852,5.73853E-09,1.37154E-08,15,20.71,-21.7,987.7
6853,5.7375E-09,1.2247E-08,15,20.71,-21.7,987.7
6854,5.73562E-09,1.30237E-08,15,20.71,-21.7,987.7
6855,5.73298E-09,1.53756E-08,15,20.71,-21.7,987.7
6856,5.75301E-09,1.32047E-08,15,20.7496,-18.9,990.5
6857,5.75518E-09,1.32579E-08,15,20.75,-18.9,990.5
6858,5.75518E-09,1.27403E-08,15,20.75,-18.9,990.5
6859,5.78941E-09,1.40312E-08,15,20.8094,-14.77,994.63
6860,5.79707E-09,1.26038E-08,15,20.81,-14.7,994.7
6861,5.80146E-09,1.3252E-08,15,20.81,-14.7,994.7
6862,5.80448E-09,1.31833E-08,15,20.81,-14.7,994.7
6863,5.80647E-09,1.34866E-08,15,20.81,-14.7,994.7
6864,5.80762E-09,1.28154E-08,15,20.81,-14.7,994.7
6865,5.80805E-09,1.28086E-08,15,20.81,-14.7,994.7
6866,5.80785E-09,1.48558E-08,15,20.81,-14.7,994.7
6867,5.80709E-09,1.35035E-08,15,20.81,-14.7,994.7
6868,5.80584E-09,1.34896E-08,15,20.81,-14.7,994.7
6869,5.82199E-09,1.31107E-08,15,20.8397,-12.6,996.8
6870,5.82466E-09,1.32572E-08,15,20.84,-12.6,996.8
6871,5.82567E-09,1.27403E-08,15,20.84,-12.6,996.8
6872,5.82593E-09,1.34821E-08,15,20.84,-12.6,996.8
6873,5.82563E-09,1.30362E-08,15,20.84,-12.6,996.8
6874,5.82485E-09,1.3485E-08,15,20.84,-12.6,996.8
6875,5.85359E-09,1.62835E-08,15,20.8895,-9.17,1000.23
6876,5.86018E-09,1.35179E-08,15,20.89,-9.1,1000.3
6877,5.86419E-09,1.35667E-08,15,20.89,-9.1,1000.3
6878,5.86724E-09,1.33375E-08,15,20.89,-9.1,1000.3
6879,5.86957E-09,1.44432E-08,15,20.89,-9.1,1000.3
6880,5.87134E-09,1.25364E-08,15,20.89,-9.1,1000.3
6881,5.87261E-09,1.34032E-08,15,20.89,-9.1,1000.3
6882,5.89784E-09,1.58246E-08,15,20.9296,-6.3,1003.1
6883,5.90484E-09,1.36679E-08,15,20.93,-6.3,1003.1
6884,5.90981E-09,1.33383E-08,15,20.93,-6.3,1003.1
6885,5.91394E-09,1.34114E-08,15,20.93,-6.3,1003.1
6886,5.91744E-09,1.50324E-08,15,20.93,-6.3,1003.1
6887,5.93894E-09,1.29042E-08,15,20.93,0,1003.1
6888,5.98788E-09,1.37946E-08,15,20.93,0,1003.1
6889,6.00214E-09,1.34928E-08,15,20.93,0,1003.1
6890,6.01447E-09,1.36443E-08,15,20.93,0,1003.1
6891,6.02555E-09,1.32625E-08,15,20.93,0,1003.1
6892,6.0357E-09,1.38773E-08,15,20.93,0,1003.1
6893,6.04508E-09,1.51231E-08,15,20.93,0,1003.1
6894,6.05383E-09,1.37387E-08,15,20.93,0,1003.1
6895,6.06201E-09,1.39613E-08,15,20.93,0,1003.1
6896,6.06971E-09,1.28933E-08,15,20.93,0,1003.1
6897,6.07697E-09,1.37162E-08,15,20.93,0,1003.1
6898,6.08384E-09,1.6662E-08,15,20.93,0,1003.1
6899,6.09035E-09,1.38327E-08,15,20.93,0,1003.1
6900,6.09654E-09,1.41222E-08,15,20.93,0,1003.1
6901,6.10244E-09,1.33431E-08,15,20.93,0,1003.1
6902,6.10807E-09,1.36427E-08,15,20.93,0,1003.1
6903,6.11345E-09,1.44463E-08,15,20.93,0,1003.1
6904,6.1186E-09,1.38892E-08,15,20.93,0,1003.1
6905,6.12354E-09,1.37262E-08,15,20.93,0,1003.1
6906,6.12828E-09,1.36466E-08,15,20.93,0,1003.1
6907,6.13284E-09,1.38812E-08,15,20.93,0,1003.1
6908,6.13722E-09,1.39629E-08,15,20.93,0,1003.1
6909,6.14145E-09,1.34944E-08,15,20.93,0,1003.1
6910,6.14553E-09,1.4119E-08,15,20.93,0,1003.1
6911,6.14947E-09,1.42061E-08,15,20.93,0,1003.1
6912,6.15328E-09,1.37294E-08,15,20.93,0,1003.1
6913,6.17711E-09,1.38819E-08,15.1584,20.93,2.16,1005.26
6914,6.20527E-09,1.34936E-08,15.3085,20.93,4.21,1007.31
6915,6.24374E-09,1.46105E-08,15.508,20.93,6.94,1010.04
6916,6.30857E-09,1.38909E-08,15.8664,20.93,11.84,1014.94
6917,6.37687E-09,1.44487E-08,16.167,20.93,15.95,1019.05
6918,6.47444E-09,1.36539E-08,16.6254,20.93,22.21,1025.31
6919,6.56609E-09,1.47796E-08,16.9369,20.93,26.47,1029.57
6920,6.6632E-09,1.65778E-08,17.237,20.93,30.57,1033.67
6921,6.78543E-09,1.49787E-08,17.6558,20.93,36.3,1039.4
6922,6.88281E-09,1.59306E-08,17.8184,20.93,38.51,1041.61
6923,6.96992E-09,1.4635E-08,17.9091,20.93,39.76,1042.86
6924,7.0517E-09,1.54795E-08,17.9694,20.93,40.58,1043.68
6925,7.12785E-09,1.61186E-08,17.9997,20.93,41,1044.1
6926,7.19762E-09,1.63099E-08,18,20.93,41,1044.1
6927,7.26493E-09,1.70728E-08,18,20.93,41,1044.1
6928,7.33047E-09,1.63194E-08,18,20.93,41,1044.1
6929,7.39454E-09,1.6219E-08,18,20.93,41,1044.1
6930,7.45738E-09,1.60343E-08,18,20.93,41,1044.1
6931,7.51918E-09,1.68764E-08,18,20.93,41,1044.1
6932,7.58009E-09,1.77738E-08,18,20.93,41,1044.1
6933,7.64024E-09,1.71851E-08,18,20.93,41,1044.1
6934,7.69972E-09,1.76757E-08,18,20.93,41,1044.1
6935,7.75863E-09,1.72823E-08,18,20.93,41,1044.1
6936,7.81705E-09,1.74763E-08,18,20.93,41,1044.1
6937,7.87506E-09,1.69874E-08,18,20.93,41,1044.1
6938,7.93271E-09,1.73741E-08,18,20.93,41,1044.1
6939,7.99006E-09,1.74773E-08,18,20.93,41,1044.1
6940,8.04716E-09,1.79836E-08,18,20.93,41,1044.1
6941,8.10405E-09,2.11034E-08,18,20.93,41,1044.1
6942,8.16076E-09,1.75149E-08,18,20.93,41,1044.1
6943,8.21735E-09,1.99279E-08,18,20.93,41,1044.1
6944,8.27383E-09,1.82146E-08,18,20.93,41,1044.1
6945,8.33025E-09,1.87231E-08,18,20.93,41,1044.1
6946,8.38661E-09,1.80989E-08,18,20.93,41,1044.1
6947,8.44296E-09,2.17154E-08,18,20.93,41,1044.1
6948,8.4993E-09,1.85464E-08,18,20.93,41,1044.1
6949,8.55567E-09,2.02823E-08,18,20.93,41,1044.1
6950,8.61207E-09,1.84266E-08,18,20.93,41,1044.1
6951,8.66853E-09,1.93767E-08,18,20.93,41,1044.1
6952,8.72507E-09,1.86285E-08,18,20.93,41,1044.1
6953,8.78169E-09,2.09897E-08,18,20.93,41,1044.1
6954,8.83842E-09,1.89659E-08,18,20.93,41,1044.1
6955,8.89527E-09,2.22256E-08,18,20.93,41,1044.1
6956,8.95224E-09,1.96375E-08,18,20.93,41,1044.1
6957,9.00935E-09,2.04093E-08,18,20.93,41,1044.1
6958,9.06661E-09,1.96191E-08,18,20.93,41,1044.1
6959,9.12404E-09,1.99492E-08,18,20.93,41,1044.1
6960,9.18164E-09,1.97265E-08,18,20.93,41,1044.1
6961,9.23941E-09,2.00644E-08,18,20.93,41,1044.1
6962,9.29738E-09,1.96156E-08,18,20.93,41,1044.1
6963,9.35554E-09,2.01779E-08,18,20.93,41,1044.1
6964,9.41391E-09,1.99549E-08,18,20.93,41,1044.1
6965,9.47249E-09,2.07648E-08,18,20.93,41,1044.1
6966,9.53129E-09,2.01896E-08,18,20.93,41,1044.1
6967,9.59032E-09,2.06491E-08,18,20.93,41,1044.1
6968,9.64958E-09,2.17411E-08,18,20.93,41,1044.1
6969,9.70907E-09,2.01993E-08,18,20.93,41,1044.1
6970,9.76882E-09,2.05317E-08,18,20.93,41,1044.1
6971,9.82881E-09,2.08894E-08,18,20.93,41,1044.1
